"lineRef","stopPointRef","serviceJourneyId","aimedDepartureTime","departureTime","aimedArrivalTime","arrivalTime","dayOfTheWeek","operatingDate","directionRef","sequenceNr"
"SKY:Line:12","NSR:Quay:53898","18004739_185543","2025-01-27T06:42:00.000Z","2025-01-27T06:58:10.000Z","2025-01-27T06:42:00.000Z","2025-01-27T06:57:42.000Z",1,"2025-01-27","2",17
"SKY:Line:12","NSR:Quay:53899","18004692_185543","2025-01-27T06:44:00.000Z","2025-01-27T06:48:59.000Z","2025-01-27T06:44:00.000Z","2025-01-27T06:48:33.000Z",1,"2025-01-27","1",24
"SKY:Line:16E","NSR:Quay:53898","18005750_185556","2025-01-27T06:45:00.000Z","2025-01-27T06:44:51.000Z","2025-01-27T06:45:00.000Z","2025-01-27T06:43:24.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53899","18186464_186818","2025-01-27T06:46:00.000Z","2025-01-27T06:51:36.000Z","2025-01-27T06:46:00.000Z","2025-01-27T06:51:07.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004430_185541","2025-01-27T06:47:00.000Z","2025-01-27T06:52:03.000Z","2025-01-27T06:47:00.000Z","2025-01-27T06:51:36.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004526_185541","2025-01-27T06:49:00.000Z","2025-01-27T06:53:08.000Z","2025-01-27T06:49:00.000Z","2025-01-27T06:52:43.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53898","18005616_185556","2025-01-27T06:50:00.000Z","2025-01-27T06:49:10.000Z","2025-01-27T06:50:00.000Z","2025-01-27T06:48:42.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53898","18186363_186818","2025-01-27T06:52:00.000Z","2025-01-27T06:58:39.000Z","2025-01-27T06:52:00.000Z","2025-01-27T06:58:24.000Z",1,"2025-01-27","1",10
"SKY:Line:16E","NSR:Quay:53899","18005678_185556","2025-01-27T06:52:00.000Z","2025-01-27T06:55:36.000Z","2025-01-27T06:52:00.000Z","2025-01-27T06:55:00.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004740_185543","2025-01-27T06:52:00.000Z","2025-01-27T06:58:03.000Z","2025-01-27T06:52:00.000Z","2025-01-27T06:57:42.000Z",1,"2025-01-27","2",17
"SKY:Line:12","NSR:Quay:53899","18004693_185543","2025-01-27T06:54:00.000Z","2025-01-27T07:01:05.000Z","2025-01-27T06:54:00.000Z","2025-01-27T07:00:33.000Z",1,"2025-01-27","1",24
"SKY:Line:16E","NSR:Quay:53898","18005751_185556","2025-01-27T06:55:00.000Z","2025-01-27T07:00:43.000Z","2025-01-27T06:55:00.000Z","2025-01-27T07:00:04.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53899","18186465_186818","2025-01-27T06:56:00.000Z","2025-01-27T07:05:14.000Z","2025-01-27T06:56:00.000Z","2025-01-27T07:04:43.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004431_185541","2025-01-27T06:57:00.000Z","2025-01-27T07:00:44.000Z","2025-01-27T06:57:00.000Z","2025-01-27T07:00:20.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004527_185541","2025-01-27T06:59:00.000Z","2025-01-27T07:05:22.000Z","2025-01-27T06:59:00.000Z","2025-01-27T07:04:57.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53898","18005617_185556","2025-01-27T07:00:00.000Z","2025-01-27T07:01:33.000Z","2025-01-27T07:00:00.000Z","2025-01-27T07:01:14.000Z",1,"2025-01-27","1",22
"SKY:Line:12","NSR:Quay:53898","18004741_185543","2025-01-27T07:02:00.000Z","2025-01-27T07:10:19.000Z","2025-01-27T07:02:00.000Z","2025-01-27T07:09:58.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186364_186818","2025-01-27T07:02:00.000Z","2025-01-27T07:06:21.000Z","2025-01-27T07:02:00.000Z","2025-01-27T07:06:00.000Z",1,"2025-01-27","1",10
"SKY:Line:16E","NSR:Quay:53899","18005679_185556","2025-01-27T07:02:00.000Z","2025-01-27T07:06:53.000Z","2025-01-27T07:02:00.000Z","2025-01-27T07:06:20.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004694_185543","2025-01-27T07:04:00.000Z","2025-01-27T07:14:05.000Z","2025-01-27T07:04:00.000Z","2025-01-27T07:13:10.000Z",1,"2025-01-27","1",24
"SKY:Line:16E","NSR:Quay:53898","18005752_185556","2025-01-27T07:05:00.000Z","2025-01-27T07:06:25.000Z","2025-01-27T07:05:00.000Z","2025-01-27T07:06:09.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53899","18186466_186818","2025-01-27T07:06:00.000Z","2025-01-27T07:14:29.000Z","2025-01-27T07:06:00.000Z","2025-01-27T07:14:01.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004432_185541","2025-01-27T07:07:00.000Z","2025-01-27T07:10:09.000Z","2025-01-27T07:07:00.000Z","2025-01-27T07:09:49.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004528_185541","2025-01-27T07:09:00.000Z","2025-01-27T07:12:34.000Z","2025-01-27T07:09:00.000Z","2025-01-27T07:12:06.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53898","18005618_185556","2025-01-27T07:10:00.000Z","2025-01-27T07:10:10.000Z","2025-01-27T07:10:00.000Z","2025-01-27T07:09:43.000Z",1,"2025-01-27","1",22
"SKY:Line:16E","NSR:Quay:53899","18005680_185556","2025-01-27T07:12:00.000Z","2025-01-27T07:16:30.000Z","2025-01-27T07:12:00.000Z","2025-01-27T07:16:06.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004742_185543","2025-01-27T07:12:00.000Z","2025-01-27T07:18:50.000Z","2025-01-27T07:12:00.000Z","2025-01-27T07:18:18.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186365_186818","2025-01-27T07:12:00.000Z","2025-01-27T07:14:17.000Z","2025-01-27T07:12:00.000Z","2025-01-27T07:14:02.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53899","18004779_185543","2025-01-27T07:14:00.000Z","2025-01-27T07:17:22.000Z","2025-01-27T07:14:00.000Z","2025-01-27T07:16:54.000Z",1,"2025-01-27","1",24
"SKY:Line:16E","NSR:Quay:53898","18005753_185556","2025-01-27T07:15:00.000Z","2025-01-27T07:19:06.000Z","2025-01-27T07:15:00.000Z","2025-01-27T07:18:13.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53899","18186467_186818","2025-01-27T07:16:00.000Z","2025-01-27T07:23:36.000Z","2025-01-27T07:16:00.000Z","2025-01-27T07:23:08.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004433_185541","2025-01-27T07:17:00.000Z","2025-01-27T07:21:09.000Z","2025-01-27T07:17:00.000Z","2025-01-27T07:20:40.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004529_185541","2025-01-27T07:19:00.000Z","2025-01-27T07:25:14.000Z","2025-01-27T07:19:00.000Z","2025-01-27T07:24:44.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53898","18005619_185556","2025-01-27T07:20:00.000Z","2025-01-27T07:21:00.000Z","2025-01-27T07:20:00.000Z","2025-01-27T07:20:45.000Z",1,"2025-01-27","1",22
"SKY:Line:12","NSR:Quay:53898","18004743_185543","2025-01-27T07:22:00.000Z","2025-01-27T07:26:17.000Z","2025-01-27T07:22:00.000Z","2025-01-27T07:26:03.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186366_186818","2025-01-27T07:22:00.000Z","2025-01-27T07:25:54.000Z","2025-01-27T07:22:00.000Z","2025-01-27T07:25:35.000Z",1,"2025-01-27","1",10
"SKY:Line:16E","NSR:Quay:53899","18005681_185556","2025-01-27T07:22:00.000Z","2025-01-27T07:24:50.000Z","2025-01-27T07:22:00.000Z","2025-01-27T07:24:31.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004695_185543","2025-01-27T07:24:00.000Z","2025-01-27T07:30:13.000Z","2025-01-27T07:24:00.000Z","2025-01-27T07:29:41.000Z",1,"2025-01-27","1",24
"SKY:Line:16E","NSR:Quay:53898","18005754_185556","2025-01-27T07:25:00.000Z","2025-01-27T07:25:49.000Z","2025-01-27T07:25:00.000Z","2025-01-27T07:25:21.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53899","18186468_186818","2025-01-27T07:26:00.000Z","2025-01-27T07:32:05.000Z","2025-01-27T07:26:00.000Z","2025-01-27T07:31:36.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004434_185541","2025-01-27T07:27:00.000Z","2025-01-27T07:30:05.000Z","2025-01-27T07:27:00.000Z","2025-01-27T07:29:46.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005620_185556","2025-01-27T07:27:00.000Z","2025-01-27T07:29:35.000Z","2025-01-27T07:27:00.000Z","2025-01-27T07:29:12.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53899","18004530_185541","2025-01-27T07:29:00.000Z","2025-01-27T07:34:46.000Z","2025-01-27T07:29:00.000Z","2025-01-27T07:34:19.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186367_186818","2025-01-27T07:32:00.000Z","2025-01-27T07:37:27.000Z","2025-01-27T07:32:00.000Z","2025-01-27T07:37:00.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53898","18004744_185543","2025-01-27T07:32:00.000Z","2025-01-27T07:35:55.000Z","2025-01-27T07:32:00.000Z","2025-01-27T07:35:21.000Z",1,"2025-01-27","2",17
"SKY:Line:16E","NSR:Quay:53899","18005682_185556","2025-01-27T07:32:00.000Z","2025-01-27T07:37:06.000Z","2025-01-27T07:32:00.000Z","2025-01-27T07:36:45.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004780_185543","2025-01-27T07:34:00.000Z","2025-01-27T07:42:42.000Z","2025-01-27T07:34:00.000Z","2025-01-27T07:42:06.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186469_186818","2025-01-27T07:36:00.000Z","2025-01-27T07:44:28.000Z","2025-01-27T07:36:00.000Z","2025-01-27T07:44:03.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53898","18005621_185556","2025-01-27T07:37:00.000Z","2025-01-27T07:38:27.000Z","2025-01-27T07:37:00.000Z","2025-01-27T07:38:10.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53898","18004435_185541","2025-01-27T07:37:00.000Z","2025-01-27T07:40:22.000Z","2025-01-27T07:37:00.000Z","2025-01-27T07:40:08.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004531_185541","2025-01-27T07:39:00.000Z","2025-01-27T07:43:25.000Z","2025-01-27T07:39:00.000Z","2025-01-27T07:43:08.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004788_185543","2025-01-27T07:42:00.000Z","2025-01-27T07:50:19.000Z","2025-01-27T07:42:00.000Z","2025-01-27T07:49:53.000Z",1,"2025-01-27","2",17
"SKY:Line:16E","NSR:Quay:53899","18005683_185556","2025-01-27T07:42:00.000Z","2025-01-27T07:43:27.000Z","2025-01-27T07:42:00.000Z","2025-01-27T07:43:03.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186368_186818","2025-01-27T07:42:00.000Z","2025-01-27T07:44:44.000Z","2025-01-27T07:42:00.000Z","2025-01-27T07:44:28.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53899","18004816_185543","2025-01-27T07:44:00.000Z","2025-01-27T07:48:00.000Z","2025-01-27T07:44:00.000Z","2025-01-27T07:47:38.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186470_186818","2025-01-27T07:46:00.000Z","2025-01-27T07:45:28.000Z","2025-01-27T07:46:00.000Z","2025-01-27T07:45:04.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004436_185541","2025-01-27T07:47:00.000Z","2025-01-27T07:50:50.000Z","2025-01-27T07:47:00.000Z","2025-01-27T07:50:33.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005622_185556","2025-01-27T07:47:00.000Z","2025-01-27T07:48:13.000Z","2025-01-27T07:47:00.000Z","2025-01-27T07:47:25.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53899","18004532_185541","2025-01-27T07:49:00.000Z","2025-01-27T07:56:05.000Z","2025-01-27T07:49:00.000Z","2025-01-27T07:55:34.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005684_185556","2025-01-27T07:52:00.000Z","2025-01-27T07:58:43.000Z","2025-01-27T07:52:00.000Z","2025-01-27T07:58:10.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186369_186818","2025-01-27T07:52:00.000Z","2025-01-27T07:55:42.000Z","2025-01-27T07:52:00.000Z","2025-01-27T07:55:27.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53898","18004745_185543","2025-01-27T07:52:00.000Z","2025-01-27T07:54:00.000Z","2025-01-27T07:52:00.000Z","2025-01-27T07:53:44.000Z",1,"2025-01-27","2",17
"SKY:Line:12","NSR:Quay:53899","18004696_185543","2025-01-27T07:54:00.000Z","2025-01-27T07:58:50.000Z","2025-01-27T07:54:00.000Z","2025-01-27T07:58:27.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186471_186818","2025-01-27T07:56:00.000Z","2025-01-27T08:06:44.000Z","2025-01-27T07:56:00.000Z","2025-01-27T08:06:23.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53898","18005623_185556","2025-01-27T07:57:00.000Z","2025-01-27T07:57:26.000Z","2025-01-27T07:57:00.000Z","2025-01-27T07:57:06.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53898","18004437_185541","2025-01-27T07:57:00.000Z","2025-01-27T07:59:26.000Z","2025-01-27T07:57:00.000Z","2025-01-27T07:59:09.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004533_185541","2025-01-27T07:59:00.000Z","2025-01-27T08:01:52.000Z","2025-01-27T07:59:00.000Z","2025-01-27T08:01:28.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005685_185556","2025-01-27T08:02:00.000Z","2025-01-27T08:03:16.000Z","2025-01-27T08:02:00.000Z","2025-01-27T08:03:05.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004789_185543","2025-01-27T08:02:00.000Z",,"2025-01-27T08:02:00.000Z",,1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186370_186818","2025-01-27T08:02:00.000Z","2025-01-27T08:03:09.000Z","2025-01-27T08:02:00.000Z","2025-01-27T08:02:52.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53899","18004697_185543","2025-01-27T08:04:00.000Z","2025-01-27T08:09:03.000Z","2025-01-27T08:04:00.000Z","2025-01-27T08:08:38.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186472_186818","2025-01-27T08:06:00.000Z","2025-01-27T08:06:46.000Z","2025-01-27T08:06:00.000Z","2025-01-27T08:06:27.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004438_185541","2025-01-27T08:07:00.000Z","2025-01-27T08:07:32.000Z","2025-01-27T08:07:00.000Z","2025-01-27T08:07:10.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005624_185556","2025-01-27T08:07:00.000Z","2025-01-27T08:07:22.000Z","2025-01-27T08:07:00.000Z","2025-01-27T08:07:08.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53899","18004534_185541","2025-01-27T08:09:00.000Z","2025-01-27T08:12:50.000Z","2025-01-27T08:09:00.000Z","2025-01-27T08:12:28.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005686_185556","2025-01-27T08:12:00.000Z","2025-01-27T08:12:05.000Z","2025-01-27T08:12:00.000Z","2025-01-27T08:11:42.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186371_186818","2025-01-27T08:12:00.000Z","2025-01-27T08:12:36.000Z","2025-01-27T08:12:00.000Z","2025-01-27T08:12:25.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53899","18004819_185543","2025-01-27T08:14:00.000Z","2025-01-27T08:12:53.000Z","2025-01-27T08:14:00.000Z","2025-01-27T08:12:20.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186473_186818","2025-01-27T08:16:00.000Z","2025-01-27T08:19:40.000Z","2025-01-27T08:16:00.000Z","2025-01-27T08:19:14.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53898","18005625_185556","2025-01-27T08:17:00.000Z","2025-01-27T08:18:09.000Z","2025-01-27T08:17:00.000Z","2025-01-27T08:17:57.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53898","18004439_185541","2025-01-27T08:17:00.000Z","2025-01-27T08:19:52.000Z","2025-01-27T08:17:00.000Z","2025-01-27T08:19:25.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004535_185541","2025-01-27T08:19:00.000Z","2025-01-27T08:21:16.000Z","2025-01-27T08:19:00.000Z","2025-01-27T08:20:50.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005687_185556","2025-01-27T08:22:00.000Z","2025-01-27T08:22:01.000Z","2025-01-27T08:22:00.000Z","2025-01-27T08:21:31.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004746_185543","2025-01-27T08:22:00.000Z","2025-01-27T08:25:36.000Z","2025-01-27T08:22:00.000Z","2025-01-27T08:25:13.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186372_186818","2025-01-27T08:22:00.000Z","2025-01-27T08:22:57.000Z","2025-01-27T08:22:00.000Z","2025-01-27T08:22:46.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53899","18004800_185543","2025-01-27T08:24:00.000Z",,"2025-01-27T08:24:00.000Z","2025-01-27T08:26:23.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186474_186818","2025-01-27T08:26:00.000Z","2025-01-27T08:37:26.000Z","2025-01-27T08:26:00.000Z","2025-01-27T08:37:04.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004440_185541","2025-01-27T08:27:00.000Z","2025-01-27T08:29:33.000Z","2025-01-27T08:27:00.000Z","2025-01-27T08:29:16.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005626_185556","2025-01-27T08:27:00.000Z","2025-01-27T08:29:06.000Z","2025-01-27T08:27:00.000Z","2025-01-27T08:28:47.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53899","18004536_185541","2025-01-27T08:29:00.000Z","2025-01-27T08:30:39.000Z","2025-01-27T08:29:00.000Z","2025-01-27T08:30:17.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186373_186818","2025-01-27T08:32:00.000Z","2025-01-27T08:31:58.000Z","2025-01-27T08:32:00.000Z","2025-01-27T08:31:32.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186475_186818","2025-01-27T08:36:00.000Z","2025-01-27T08:37:48.000Z","2025-01-27T08:36:00.000Z","2025-01-27T08:37:18.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53898","18004747_185543","2025-01-27T08:37:00.000Z","2025-01-27T08:40:51.000Z","2025-01-27T08:37:00.000Z","2025-01-27T08:40:36.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53898","18004441_185541","2025-01-27T08:37:00.000Z","2025-01-27T08:39:29.000Z","2025-01-27T08:37:00.000Z","2025-01-27T08:39:09.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004537_185541","2025-01-27T08:39:00.000Z","2025-01-27T08:39:12.000Z","2025-01-27T08:39:00.000Z","2025-01-27T08:39:05.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005745_185556","2025-01-27T08:42:00.000Z","2025-01-27T08:43:13.000Z","2025-01-27T08:42:00.000Z","2025-01-27T08:42:48.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186374_186818","2025-01-27T08:42:00.000Z","2025-01-27T08:42:42.000Z","2025-01-27T08:42:00.000Z","2025-01-27T08:42:29.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53899","18004698_185543","2025-01-27T08:44:00.000Z","2025-01-27T08:45:09.000Z","2025-01-27T08:44:00.000Z","2025-01-27T08:44:51.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186476_186818","2025-01-27T08:46:00.000Z","2025-01-27T08:50:05.000Z","2025-01-27T08:46:00.000Z","2025-01-27T08:49:09.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53898","18005741_185556","2025-01-27T08:47:00.000Z","2025-01-27T08:48:00.000Z","2025-01-27T08:47:00.000Z","2025-01-27T08:47:34.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53898","18004442_185541","2025-01-27T08:47:00.000Z","2025-01-27T08:48:34.000Z","2025-01-27T08:47:00.000Z","2025-01-27T08:48:17.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004538_185541","2025-01-27T08:49:00.000Z","2025-01-27T08:50:05.000Z","2025-01-27T08:49:00.000Z","2025-01-27T08:49:25.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186375_186818","2025-01-27T08:52:00.000Z","2025-01-27T08:52:32.000Z","2025-01-27T08:52:00.000Z","2025-01-27T08:52:15.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186477_186818","2025-01-27T08:56:00.000Z","2025-01-27T08:57:48.000Z","2025-01-27T08:56:00.000Z","2025-01-27T08:57:21.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53898","18004748_185543","2025-01-27T08:57:00.000Z","2025-01-27T09:00:32.000Z","2025-01-27T08:57:00.000Z","2025-01-27T09:00:07.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53898","18004443_185541","2025-01-27T08:57:00.000Z","2025-01-27T08:58:54.000Z","2025-01-27T08:57:00.000Z","2025-01-27T08:58:39.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004539_185541","2025-01-27T08:59:00.000Z","2025-01-27T08:59:19.000Z","2025-01-27T08:59:00.000Z","2025-01-27T08:58:59.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005688_185556","2025-01-27T09:02:00.000Z","2025-01-27T09:03:41.000Z","2025-01-27T09:02:00.000Z","2025-01-27T09:03:18.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186376_186818","2025-01-27T09:02:00.000Z","2025-01-27T09:02:32.000Z","2025-01-27T09:02:00.000Z","2025-01-27T09:02:32.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186478_186818","2025-01-27T09:06:00.000Z","2025-01-27T09:07:02.000Z","2025-01-27T09:06:00.000Z","2025-01-27T09:06:37.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004444_185541","2025-01-27T09:07:00.000Z","2025-01-27T09:09:29.000Z","2025-01-27T09:07:00.000Z","2025-01-27T09:09:02.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005627_185556","2025-01-27T09:07:00.000Z","2025-01-27T09:08:10.000Z","2025-01-27T09:07:00.000Z","2025-01-27T09:07:51.000Z",1,"2025-01-27","1",22
"SKY:Line:12","NSR:Quay:53899","18004699_185543","2025-01-27T09:09:00.000Z","2025-01-27T09:09:15.000Z","2025-01-27T09:09:00.000Z","2025-01-27T09:08:41.000Z",1,"2025-01-27","1",24
"SKY:Line:6","NSR:Quay:53899","18004540_185541","2025-01-27T09:09:00.000Z","2025-01-27T09:10:17.000Z","2025-01-27T09:09:00.000Z","2025-01-27T09:10:03.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186377_186818","2025-01-27T09:12:00.000Z","2025-01-27T09:15:37.000Z","2025-01-27T09:12:00.000Z","2025-01-27T09:15:16.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186479_186818","2025-01-27T09:16:00.000Z","2025-01-27T09:16:29.000Z","2025-01-27T09:16:00.000Z","2025-01-27T09:16:00.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004445_185541","2025-01-27T09:17:00.000Z","2025-01-27T09:17:58.000Z","2025-01-27T09:17:00.000Z","2025-01-27T09:17:37.000Z",1,"2025-01-27","1",12
"SKY:Line:12","NSR:Quay:53898","18004749_185543","2025-01-27T09:17:00.000Z","2025-01-27T09:21:42.000Z","2025-01-27T09:17:00.000Z","2025-01-27T09:21:21.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53899","18004541_185541","2025-01-27T09:19:00.000Z","2025-01-27T09:21:41.000Z","2025-01-27T09:19:00.000Z","2025-01-27T09:21:29.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005689_185556","2025-01-27T09:22:00.000Z","2025-01-27T09:23:08.000Z","2025-01-27T09:22:00.000Z","2025-01-27T09:22:48.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186378_186818","2025-01-27T09:22:00.000Z","2025-01-27T09:22:00.000Z","2025-01-27T09:22:00.000Z","2025-01-27T09:21:35.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186480_186818","2025-01-27T09:26:00.000Z","2025-01-27T09:28:04.000Z","2025-01-27T09:26:00.000Z","2025-01-27T09:27:42.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004446_185541","2025-01-27T09:27:00.000Z","2025-01-27T09:29:09.000Z","2025-01-27T09:27:00.000Z","2025-01-27T09:28:55.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005628_185556","2025-01-27T09:27:00.000Z","2025-01-27T09:28:24.000Z","2025-01-27T09:27:00.000Z","2025-01-27T09:28:11.000Z",1,"2025-01-27","1",22
"SKY:Line:12","NSR:Quay:53899","18004801_185543","2025-01-27T09:29:00.000Z","2025-01-27T09:29:02.000Z","2025-01-27T09:29:00.000Z","2025-01-27T09:28:08.000Z",1,"2025-01-27","1",24
"SKY:Line:6","NSR:Quay:53899","18004542_185541","2025-01-27T09:29:00.000Z","2025-01-27T09:32:02.000Z","2025-01-27T09:29:00.000Z","2025-01-27T09:31:39.000Z",1,"2025-01-27","2",19
